Time(s),COMMAND,RES,%CPU,%MEM
15.4,top,3804,8.7,0.2
15.5,Suricata-Main,47908,76.2,2.4
15.5,top,3736,23.8,0.2
15.5,ksoftirqd/0,0,14.3,0.0
15.6,Suricata-Main,47908,76.2,2.4
15.6,top,3620,23.8,0.2
15.6,ksoftirqd/0,0,9.5,0.0
15.7,Suricata-Main,47908,57.1,2.4
15.7,awk,3092,19.0,0.2
15.7,ksoftirqd/0,0,14.3,0.0
15.8,Suricata-Main,47908,57.9,2.4
15.8,top,3756,21.1,0.2
15.8,awk,3180,21.1,0.2
15.9,Suricata-Main,47908,72.7,2.4
15.9,top,3676,13.6,0.2
15.9,ksoftirqd/0,0,9.1,0.0
16.0,Suricata-Main,47908,95.0,2.4
16.0,top,3792,25.0,0.2
16.0,ksoftirqd/0,0,5.0,0.0
16.1,Suricata-Main,47908,85.0,2.4
16.1,top,3704,20.0,0.2
16.1,ksoftirqd/0,0,10.0,0.0
16.2,Suricata-Main,47908,78.3,2.4
16.2,top,3740,13.0,0.2
16.2,ksoftirqd/0,0,8.7,0.0
16.3,Suricata-Main,47908,66.7,2.4
16.3,awk,3104,47.6,0.2
16.3,top,3728,14.3,0.2
16.4,Suricata-Main,47908,81.0,2.4
16.4,top,3700,14.3,0.2
16.4,ksoftirqd/0,0,9.5,0.0
16.5,Suricata-Main,47908,68.2,2.4
16.5,top,3780,22.7,0.2
16.5,ksoftirqd/0,0,13.6,0.0
16.6,Suricata-Main,47908,69.6,2.4
16.6,top,3744,13.0,0.2
16.6,ksoftirqd/0,0,8.7,0.0
16.7,Suricata-Main,47908,80.0,2.4
16.7,top,3612,15.0,0.2
16.7,ksoftirqd/0,0,10.0,0.0
16.8,Suricata-Main,47908,105.0,2.4
16.8,top,3624,55.0,0.2
16.8,awk,3112,10.0,0.2
16.9,Suricata-Main,47908,78.9,2.4
16.9,top,3616,21.1,0.2
16.9,ksoftirqd/0,0,5.3,0.0
17.0,Suricata-Main,47908,73.7,2.4
17.0,top,3636,15.8,0.2
17.0,ksoftirqd/0,0,5.3,0.0
17.1,Suricata-Main,47908,60.0,2.4
17.1,top,3796,12.0,0.2
17.1,ksoftirqd/0,0,8.0,0.0
17.2,Suricata-Main,47908,75.0,2.4
17.2,top,3772,20.0,0.2
17.2,awk,3092,20.0,0.2
17.3,Suricata-Main,47908,80.0,2.4
17.3,top,3744,20.0,0.2
17.3,head,1008,15.0,0.1
17.4,Suricata-Main,47908,80.0,2.4
17.4,top,3748,15.0,0.2
17.4,ksoftirqd/0,0,10.0,0.0
17.5,Suricata-Main,47908,45.0,2.4
17.5,top,3788,15.0,0.2
17.5,ksoftirqd/0,0,10.0,0.0
17.6,Suricata-Main,47908,61.1,2.4
17.6,ksoftirqd/0,0,16.7,0.0
17.6,top,3708,16.7,0.2
17.7,Suricata-Main,47908,57.1,2.4
17.7,ksoftirqd/0,0,19.0,0.0
17.7,top,3764,9.5,0.2
17.8,Suricata-Main,47908,47.6,2.4
17.8,top,3724,14.3,0.2
17.8,ksoftirqd/0,0,9.5,0.0
17.9,Suricata-Main,47908,63.2,2.4
17.9,top,3804,15.8,0.2
17.9,ksoftirqd/0,0,10.5,0.0
18.0,Suricata-Main,47908,52.6,2.4
18.0,top,3736,21.1,0.2
18.0,ksoftirqd/0,0,15.8,0.0
18.1,Suricata-Main,47908,94.7,2.4
18.1,top,3776,21.1,0.2
18.1,ksoftirqd/0,0,5.3,0.0
18.2,Suricata-Main,47908,80.0,2.4
18.2,top,3632,15.0,0.2
18.2,ksoftirqd/0,0,10.0,0.0
18.3,Suricata-Main,47908,75.0,2.4
18.3,top,3704,20.0,0.2
18.3,awk,2940,20.0,0.1
18.4,Suricata-Main,47908,85.7,2.4
18.4,top,3708,19.0,0.2
18.4,ksoftirqd/0,0,9.5,0.0
18.5,Suricata-Main,47908,61.9,2.4
18.5,top,3700,14.3,0.2
18.5,ksoftirqd/0,0,4.8,0.0
18.6,Suricata-Main,47908,78.9,2.4
18.6,top,3716,15.8,0.2
18.6,ksoftirqd/0,0,5.3,0.0
18.7,Suricata-Main,47908,75.0,2.4
18.7,top,3804,15.0,0.2
18.7,ksoftirqd/0,0,5.0,0.0
18.8,Suricata-Main,47908,84.2,2.4
18.8,top,3676,21.1,0.2
18.8,ksoftirqd/0,0,5.3,0.0
18.9,Suricata-Main,47908,76.2,2.4
18.9,top,3760,14.3,0.2
18.9,ksoftirqd/0,0,4.8,0.0
19.0,Suricata-Main,47908,85.0,2.4
19.0,top,3756,20.0,0.2
19.0,ksoftirqd/0,0,10.0,0.0
19.1,Suricata-Main,47908,52.6,2.4
19.1,top,3736,21.1,0.2
19.1,awk,3148,21.1,0.2
19.2,Suricata-Main,47908,68.4,2.4
19.2,top,3760,15.8,0.2
19.2,ksoftirqd/0,0,5.3,0.0
19.3,Suricata-Main,47908,90.5,2.4
19.3,top,3876,14.3,0.2
19.3,ksoftirqd/0,0,4.8,0.0
19.4,Suricata-Main,47908,75.0,2.4
19.4,top,3736,15.0,0.2
19.4,ksoftirqd/0,0,10.0,0.0
19.5,Suricata-Main,47908,68.2,2.4
19.5,top,3800,13.6,0.2
19.5,ksoftirqd/0,0,9.1,0.0
19.6,Suricata-Main,47908,76.2,2.4
19.6,top,3736,14.3,0.2
19.6,ksoftirqd/0,0,4.8,0.0
19.7,Suricata-Main,47908,70.0,2.4
