Time(s),COMMAND,RES,%CPU,%MEM
22.5,Suricata-Main,45960,19.0,2.3
22.5,top,3772,9.5,0.2
22.5,systemd,12680,0.0,0.6
22.6,Suricata-Main,45960,15.0,2.3
22.6,top,3676,15.0,0.2
22.6,awk,3152,5.0,0.2
22.7,Suricata-Main,45960,20.0,2.3
22.7,top,3812,15.0,0.2
22.7,systemd,12680,0.0,0.6
22.8,Suricata-Main,45960,15.0,2.3
22.8,top,3796,15.0,0.2
22.8,awk,3116,10.0,0.2
22.9,Suricata-Main,45960,10.5,2.3
22.9,top,3628,10.5,0.2
22.9,systemd,12680,0.0,0.6
23.0,Suricata-Main,45960,15.8,2.3
23.0,top,3788,15.8,0.2
23.0,systemd,12680,0.0,0.6
23.1,Suricata-Main,45960,20.0,2.3
23.1,top,3740,15.0,0.2
23.1,systemd,12680,0.0,0.6
23.2,Suricata-Main,45960,15.8,2.3
23.2,top,3704,15.8,0.2
