Time(s),COMMAND,RES,%CPU,%MEM
19.9,awk,3156,15.8,0.2
19.9,head,1112,10.5,0.1
20.0,top,3572,15.0,0.2
20.0,systemd,12348,0.0,0.6
20.0,kthreadd,0,0.0,0.0
20.1,top,3684,15.8,0.2
20.1,awk,2936,10.5,0.1
20.1,systemd,12348,0.0,0.6
20.2,top,3760,27.3,0.2
20.2,systemd,12348,0.0,0.6
20.2,kthreadd,0,0.0,0.0
20.3,top,3628,26.1,0.2
20.3,systemd,12348,0.0,0.6
20.3,kthreadd,0,0.0,0.0
20.4,top,3792,15.0,0.2
20.4,awk,2956,10.0,0.1
20.4,systemd,12348,0.0,0.6
20.5,awk,3160,25.0,0.2
20.5,top,3624,15.0,0.2
20.5,ksoftirqd/0,0,5.0,0.0
20.6,top,3760,18.2,0.2
20.6,systemd,12348,0.0,0.6
20.6,kthreadd,0,0.0,0.0
20.7,top,3708,18.2,0.2
20.7,systemd,12348,0.0,0.6
20.7,kthreadd,0,0.0,0.0
20.8,top,3632,4.5,0.2
20.8,systemd,12348,0.0,0.6
20.8,kthreadd,0,0.0,0.0
20.9,top,3616,11.8,0.2
20.9,fwupd,80396,5.9,4.0
20.9,systemd,12348,0.0,0.6
21.0,top,3772,27.3,0.2
21.0,ksoftirqd/0,0,4.5,0.0
21.0,irqbalance,3588,4.5,0.2
21.1,awk,3148,20.0,0.2
21.1,top,3744,15.0,0.2
21.1,head,1024,5.0,0.1
21.2,top,3876,26.1,0.2
21.2,systemd,12348,0.0,0.6
21.2,kthreadd,0,0.0,0.0
21.3,top,3796,15.8,0.2
21.3,awk,3116,10.5,0.2
21.3,head,1096,5.3,0.1
21.4,top,3792,17.4,0.2
21.4,systemd,12348,0.0,0.6
21.4,kthreadd,0,0.0,0.0
21.5,top,3756,22.7,0.2
21.5,systemd,12348,4.5,0.6
21.5,ksoftirqd/0,0,4.5,0.0
21.6,top,3800,14.3,0.2
21.6,awk,2940,9.5,0.1
21.6,ksoftirqd/0,0,4.8,0.0
21.7,top,3764,26.1,0.2
21.7,systemd,12348,0.0,0.6
21.7,kthreadd,0,0.0,0.0
21.8,top,3744,28.0,0.2
21.8,ksoftirqd/0,0,4.0,0.0
21.8,systemd,12348,0.0,0.6
21.9,awk,3104,19.0,0.2
21.9,top,3764,14.3,0.2
21.9,rcu_sched,0,4.8,0.0
22.0,top,3748,15.8,0.2
22.0,awk,3104,15.8,0.2
22.0,head,1032,10.5,0.1
22.1,top,3736,21.7,0.2
22.1,systemd,12348,0.0,0.6
